#Module_ID | #ASIC_ID | #ADC_To_MIP | #LowGain_To_HighGain_Transition | #LowGain_To_HighGain_Conversion | #TOT_To_LowGain_Transition | #TOT_To_LowGain_Conversion
62	1	0.020833	1733.82	9.08015	1395.59	2.88927
62	2	0.020833	1733.82	9.08015	1395.59	2.88927
62	3	0.020833	1733.82	9.08015	1395.59	2.88927
64	0	0.020833	1733.82	9.08015	1395.59	2.88927
64	1	0.020833	1733.82	9.08015	1395.59	2.88927
64	2	0.020833	1733.82	9.08015	1395.59	2.88927
64	3	0.020833	1733.82	9.08015	1395.59	2.88927
55	0	0.020833	1733.82	9.08015	1395.59	2.88927
55	1	0.020833	1733.82	9.08015	1395.59	2.88927
55	2	0.020833	1733.82	9.08015	1395.59	2.88927
55	3	0.020833	1733.82	9.08015	1395.59	2.88927
59	0	0.020833	1733.82	9.08015	1395.59	2.88927
59	1	0.020833	1733.82	9.08015	1395.59	2.88927
59	2	0.020833	1733.82	9.08015	1395.59	2.88927
59	3	0.020833	1733.82	9.08015	1395.59	2.88927
71	0	0.020833	1733.82	9.08015	1395.59	2.88927
71	1	0.020833	1733.82	9.08015	1395.59	2.88927
71	2	0.020833	1733.82	9.08015	1395.59	2.88927
71	3	0.020833	1733.82	9.08015	1395.59	2.88927
