#Module_ID  #ASIC_ID  #Channel  #ADC_To_MIP  #LowGain_To_HighGain_Transition  #LowGain_To_HighGain_Conversion  #TOT_To_LowGain_Transition  #TOT_To_LowGain_Conversion  #TOT_Offset  #Fully_calibrated
90  3  24  0.0291629  1500  9  1105  5.15464  192  0
90  3  26  0.0283191  1500  9  1105  5.15464  192  0
90  3  28  0.0300134  1500  9  1105  5.15464  192  0
90  3  30  0.0268569  1500  9  1105  5.15464  192  0
90  3  32  0.0268569  1500  9  1105  5.15464  192  0
90  3  34  0.0296167  1500  9  1105  5.15464  192  0
90  3  36  0.0291387  1500  9  1105  5.15464  192  0
90  3  38  0.0280209  1500  9  1105  5.15464  192  0
90  3  40  0.0294022  1500  9  1105  5.15464  192  0
90  3  42  0.0283057  1500  9  1105  5.15464  192  0
90  3  44  0.0300523  1500  9  1105  5.15464  192  0
90  3  46  0.0288183  1500  9  1105  5.15464  192  0
90  3  48  0.0260693  1500  9  1105  5.15464  192  0
90  3  50  0.0268569  1500  9  1105  5.15464  192  0
90  3  52  0.0268569  1500  9  1105  5.15464  192  0
90  3  54  0.0268569  1500  9  1105  5.15464  192  0
90  3  56  0.0290753  1500  9  1105  5.15464  192  0
90  3  58  0.0268569  1500  9  1105  5.15464  192  0
90  3  60  0.0268569  1500  9  1105  5.15464  192  0
90  3  62  0.0268569  1500  9  1105  5.15464  192  0
90  3  64  0.0268569  1500  9  1105  5.15464  192  0
89  0   0  0.0245481  1500  9  1231  5        137  1
89  0   2  0.0257757  1500  9  1231  5        137  1
89  0   4  0.0254289  1500  9  1231  5        137  1
89  0   6  0.024408   1500  9  1231  5        137  0
89  0   8  0.0255492  1500  9  1231  5        137  1
89  0  10  0.024408   1500  9  1231  5        137  0
89  0  12  0.0259465  1500  9  1231  5        137  1
89  0  14  0.0257155  1500  9  1231  5        137  1
89  0  16  0.0251745  1500  9  1231  5        137  1
89  0  18  0.0256745  1500  9  1231  5        137  1
89  0  20  0.0252603  1500  9  1231  5        137  1
89  0  22  0.0252272  1500  9  1231  5        137  1
89  0  24  0.0251652  1500  9  1231  5        137  1
89  0  26  0.025344   1500  9  1231  5        137  1
89  0  28  0.0250057  1500  9  1231  5        137  1
89  0  30  0.024408   1500  9  1231  5        137  0
89  0  32  0.024408   1500  9  1231  5        137  0
89  0  34  0.024408   1500  9  1231  5        137  0
89  0  36  0.024408   1500  9  1231  5        137  0
89  0  38  0.024408   1500  9  1231  5        137  0
89  0  40  0.02574    1500  9  1231  5        137  1
89  0  42  0.024408   1500  9  1231  5        137  0
89  0  44  0.024408   1500  9  1231  5        137  0
89  0  46  0.024408   1500  9  1231  5        137  0
89  0  48  0.024408   1500  9  1231  5        137  0
89  0  50  0.024408   1500  9  1231  5        137  0
89  0  52  0.024408   1500  9  1231  5        137  0
89  0  54  0.024408   1500  9  1231  5        137  0
89  0  56  0.024408   1500  9  1231  5        137  0
89  0  58  0.024408   1500  9  1231  5        137  0
89  0  60  0.024408   1500  9  1231  5        137  0
89  0  62  0.024408   1500  9  1231  5        137  0
89  0  64  0.024408   1500  9  1231  5        137  0
89  1   0  0.0256979  1500  9  1041  4.83092  113  1
89  1   2  0.0262443  1500  9  1041  4.83092  113  1
89  1   4  0.0262114  1500  9  1041  4.83092  113  1
89  1   6  0.0259905  1500  9  1041  4.83092  113  1
89  1   8  0.0266041  1500  9  1041  4.83092  113  1
89  1  10  0.0264955  1500  9  1041  4.83092  113  1
89  1  12  0.0258731  1500  9  1041  4.83092  113  1
89  1  14  0.0255692  1500  9  1041  4.83092  113  1
89  1  16  0.024408   1500  9  1041  4.83092  113  0
89  1  18  0.0261226  1500  9  1041  4.83092  113  1
89  1  20  0.0260641  1500  9  1041  4.83092  113  1
89  1  22  0.0237131  1500  9  1041  4.83092  113  1
89  1  24  0.024408   1500  9  1041  4.83092  113  0
89  1  26  0.024408   1500  9  1041  4.83092  113  0
89  1  28  0.024408   1500  9  1041  4.83092  113  0
89  1  30  0.0259074  1500  9  1041  4.83092  113  1
89  1  32  0.0263417  1500  9  1041  4.83092  113  1
89  1  34  0.024408   1500  9  1041  4.83092  113  0
89  1  36  0.0252233  1500  9  1041  4.83092  113  1
89  1  38  0.0251421  1500  9  1041  4.83092  113  1
89  1  40  0.025249   1500  9  1041  4.83092  113  1
89  1  42  0.0245028  1500  9  1041  4.83092  113  1
89  1  44  0.0254645  1500  9  1041  4.83092  113  1
89  1  46  0.0263832  1500  9  1041  4.83092  113  1
89  1  48  0.0258887  1500  9  1041  4.83092  113  1
89  1  50  0.0263342  1500  9  1041  4.83092  113  1
89  1  52  0.0262887  1500  9  1041  4.83092  113  1
89  1  54  0.0251337  1500  9  1041  4.83092  113  1
89  1  56  0.0256588  1500  9  1041  4.83092  113  1
89  1  58  0.0262645  1500  9  1041  4.83092  113  1
89  1  60  0.024408   1500  9  1041  4.83092  113  0
89  1  62  0.0256273  1500  9  1041  4.83092  113  1
89  1  64  0.024408   1500  9  1041  4.83092  113  0
89  2   0  0.0229215  1500  9  1084  5.31915   93  1
89  2   2  0.0232307  1500  9  1084  5.31915   93  1
89  2   4  0.0237587  1500  9  1084  5.31915   93  1
89  2   6  0.0240204  1500  9  1084  5.31915   93  1
89  2   8  0.0230378  1500  9  1084  5.31915   93  1
89  2  10  0.0232821  1500  9  1084  5.31915   93  1
89  2  12  0.024408   1500  9  1084  5.31915   93  0
89  2  14  0.0233997  1500  9  1084  5.31915   93  1
89  2  16  0.0234558  1500  9  1084  5.31915   93  1
89  2  18  0.0228274  1500  9  1084  5.31915   93  1
89  2  20  0.0233372  1500  9  1084  5.31915   93  1
89  2  22  0.0231608  1500  9  1084  5.31915   93  1
89  2  24  0.0229205  1500  9  1084  5.31915   93  1
89  2  26  0.0232424  1500  9  1084  5.31915   93  1
89  2  28  0.0230046  1500  9  1084  5.31915   93  1
89  2  30  0.0229662  1500  9  1084  5.31915   93  1
89  2  32  0.0234982  1500  9  1084  5.31915   93  1
89  2  34  0.0227069  1500  9  1084  5.31915   93  1
89  2  36  0.0228172  1500  9  1084  5.31915   93  1
89  2  38  0.0231756  1500  9  1084  5.31915   93  1
89  2  40  0.0236689  1500  9  1084  5.31915   93  1
89  2  42  0.024408   1500  9  1084  5.31915   93  0
89  2  44  0.0222345  1500  9  1084  5.31915   93  1
89  2  46  0.0231245  1500  9  1084  5.31915   93  1
89  2  48  0.0225464  1500  9  1084  5.31915   93  1
89  2  50  0.0237702  1500  9  1084  5.31915   93  1
89  2  52  0.0244214  1500  9  1084  5.31915   93  1
89  2  54  0.024408   1500  9  1084  5.31915   93  0
89  2  56  0.0246003  1500  9  1084  5.31915   93  1
89  2  58  0.0240257  1500  9  1084  5.31915   93  1
89  2  60  0.0231023  1500  9  1084  5.31915   93  1
89  2  62  0.024408   1500  9  1084  5.31915   93  0
89  2  64  0.024408   1500  9  1084  5.31915   93  0
89  3   0  0.0242964  1500  9  1105  5.15464  192  0
89  3   2  0.0247569  1500  9  1105  5.15464  192  0
89  3   4  0.0242444  1500  9  1105  5.15464  192  0
89  3   6  0.0241729  1500  9  1105  5.15464  192  0
89  3   8  0.0241479  1500  9  1105  5.15464  192  0
89  3  10  0.0229616  1500  9  1105  5.15464  192  0
89  3  12  0.024408   1500  9  1105  5.15464  192  0
89  3  14  0.0239595  1500  9  1105  5.15464  192  0
89  3  16  0.0236667  1500  9  1105  5.15464  192  0
89  3  18  0.0241426  1500  9  1105  5.15464  192  0
89  3  20  0.024408   1500  9  1105  5.15464  192  0
89  3  22  0.024408   1500  9  1105  5.15464  192  0
89  3  24  0.024408   1500  9  1105  5.15464  192  0
89  3  26  0.0243964  1500  9  1105  5.15464  192  0
89  3  28  0.024408   1500  9  1105  5.15464  192  0
89  3  30  0.0240632  1500  9  1105  5.15464  192  0
89  3  32  0.023507   1500  9  1105  5.15464  192  0
89  3  34  0.0233426  1500  9  1105  5.15464  192  0
89  3  36  0.0239777  1500  9  1105  5.15464  192  0
89  3  38  0.0241251  1500  9  1105  5.15464  192  0
89  3  40  0.024026   1500  9  1105  5.15464  192  0
89  3  42  0.0243502  1500  9  1105  5.15464  192  0
89  3  44  0.0239663  1500  9  1105  5.15464  192  0
89  3  46  0.0244519  1500  9  1105  5.15464  192  0
89  3  48  0.0234039  1500  9  1105  5.15464  192  0
89  3  50  0.024021   1500  9  1105  5.15464  192  0
89  3  52  0.0231332  1500  9  1105  5.15464  192  0
89  3  54  0.0240563  1500  9  1105  5.15464  192  0
89  3  56  0.0240754  1500  9  1105  5.15464  192  0
89  3  58  0.024408   1500  9  1105  5.15464  192  0
89  3  60  0.0223023  1500  9  1105  5.15464  192  0
89  3  62  0.0242953  1500  9  1105  5.15464  192  0
89  3  64  0.024408   1500  9  1105  5.15464  192  0
88  0   0  0.0247684  1500  9  1145  4.62963  145  0
88  0   2  0.0230274  1500  9  1145  4.62963  145  1
88  0   4  0.0238736  1500  9  1145  4.62963  145  1
88  0   6  0.0247684  1500  9  1145  4.62963  145  0
88  0   8  0.0234973  1500  9  1145  4.62963  145  1
88  0  10  0.0247684  1500  9  1145  4.62963  145  0
88  0  12  0.0247684  1500  9  1145  4.62963  145  0
88  0  14  0.0236237  1500  9  1145  4.62963  145  1
88  0  16  0.0236858  1500  9  1145  4.62963  145  1
88  0  18  0.0228957  1500  9  1145  4.62963  145  1
88  0  20  0.0232908  1500  9  1145  4.62963  145  1
88  0  22  0.0230401  1500  9  1145  4.62963  145  1
88  0  24  0.0232333  1500  9  1145  4.62963  145  1
88  0  26  0.0230625  1500  9  1145  4.62963  145  1
88  0  28  0.0231284  1500  9  1145  4.62963  145  1
88  0  30  0.0228507  1500  9  1145  4.62963  145  1
88  0  32  0.0247684  1500  9  1145  4.62963  145  0
88  0  34  0.0247684  1500  9  1145  4.62963  145  0
88  0  36  0.0247684  1500  9  1145  4.62963  145  0
88  0  38  0.0247684  1500  9  1145  4.62963  145  0
88  0  40  0.0231986  1500  9  1145  4.62963  145  1
88  0  42  0.0247684  1500  9  1145  4.62963  145  0
88  0  44  0.0247684  1500  9  1145  4.62963  145  0
88  0  46  0.0247684  1500  9  1145  4.62963  145  0
88  0  48  0.0247684  1500  9  1145  4.62963  145  0
88  0  50  0.0247684  1500  9  1145  4.62963  145  0
88  0  52  0.0247684  1500  9  1145  4.62963  145  0
88  0  54  0.0247684  1500  9  1145  4.62963  145  0
88  0  56  0.0247684  1500  9  1145  4.62963  145  0
88  0  58  0.0247684  1500  9  1145  4.62963  145  0
88  0  60  0.0247684  1500  9  1145  4.62963  145  0
88  0  62  0.0247684  1500  9  1145  4.62963  145  0
88  0  64  0.0247684  1500  9  1145  4.62963  145  0
88  1   0  0.0247684  1500  9  1151  5.02513  190  0
88  1   2  0.0258839  1500  9  1151  5.02513  190  1
88  1   4  0.0264499  1500  9  1151  5.02513  190  1
88  1   6  0.0258862  1500  9  1151  5.02513  190  1
88  1   8  0.0247684  1500  9  1151  5.02513  190  0
88  1  10  0.025502   1500  9  1151  5.02513  190  1
88  1  12  0.0264925  1500  9  1151  5.02513  190  1
88  1  14  0.0264224  1500  9  1151  5.02513  190  1
88  1  16  0.0235979  1500  9  1151  5.02513  190  1
88  1  18  0.0261209  1500  9  1151  5.02513  190  1
88  1  20  0.0268135  1500  9  1151  5.02513  190  1
88  1  22  0.0238389  1500  9  1151  5.02513  190  1
88  1  24  0.0266371  1500  9  1151  5.02513  190  1
88  1  26  0.0245923  1500  9  1151  5.02513  190  1
88  1  28  0.0268241  1500  9  1151  5.02513  190  1
88  1  30  0.0259141  1500  9  1151  5.02513  190  1
88  1  32  0.0258283  1500  9  1151  5.02513  190  1
88  1  34  0.0247684  1500  9  1151  5.02513  190  0
88  1  36  0.0260846  1500  9  1151  5.02513  190  1
88  1  38  0.0256581  1500  9  1151  5.02513  190  1
88  1  40  0.0260862  1500  9  1151  5.02513  190  1
88  1  42  0.0258546  1500  9  1151  5.02513  190  1
88  1  44  0.0253761  1500  9  1151  5.02513  190  1
88  1  46  0.025812   1500  9  1151  5.02513  190  1
88  1  48  0.0260745  1500  9  1151  5.02513  190  1
88  1  50  0.0258614  1500  9  1151  5.02513  190  1
88  1  52  0.0273894  1500  9  1151  5.02513  190  1
88  1  54  0.026986   1500  9  1151  5.02513  190  1
88  1  56  0.0258097  1500  9  1151  5.02513  190  1
88  1  58  0.0247684  1500  9  1151  5.02513  190  0
88  1  60  0.0243112  1500  9  1151  5.02513  190  1
88  1  62  0.0262685  1500  9  1151  5.02513  190  1
88  1  64  0.0247684  1500  9  1151  5.02513  190  0
88  2   0  0.0231915  1500  9  1138  4.92611  190  1
88  2   2  0.0221809  1500  9  1138  4.92611  190  1
88  2   4  0.0224505  1500  9  1138  4.92611  190  1
88  2   6  0.0222913  1500  9  1138  4.92611  190  1
88  2   8  0.0228833  1500  9  1138  4.92611  190  1
88  2  10  0.0218419  1500  9  1138  4.92611  190  1
88  2  12  0.0247684  1500  9  1138  4.92611  190  0
88  2  14  0.024584   1500  9  1138  4.92611  190  1
88  2  16  0.0247684  1500  9  1138  4.92611  190  0
88  2  18  0.0222609  1500  9  1138  4.92611  190  1
